Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2022-11-21,4.9219836958302565,15.603166999561028,4.159732293232502,5.383284851020695,10.010136585265988,1.9147693021952756
2022-11-22,4.994144443569225,16.000958417250644,4.210944028493744,5.636685477434879,10.131782887546048,1.9405360944826366
2022-11-23,5.023741801944725,16.41698678755947,4.254767178977998,5.805736442666023,10.92426904874828,1.95276466533257
2022-11-25,4.925308727720417,16.32915793260085,4.253220164776277,5.718224344457003,10.903994968330279,1.9523278594255182
2022-11-28,4.795948590761381,16.028189821389223,4.15474824263588,5.562528090745333,10.90757264018216,1.9211745614181786
2022-11-29,4.694523039235402,16.253194920219666,4.130173138099713,5.496453792433068,10.782945551282882,1.9178748126851382
2022-11-30,4.9226477770177794,16.968340199034454,4.3846890811151695,5.949249680358984,11.61001739019666,1.9782890433827893
2022-12-01,4.9319593054954645,16.76925579877726,4.37695534789124,6.023775822304929,11.61001739019666,1.976833330546081
2022-12-02,4.915332090065754,16.889365845442793,4.38262701981239,5.932725149997659,11.619558455059023,1.974552488742697
2022-12-05,4.876091676613536,16.77685943533371,4.299792997887839,5.8392143197832835,10.879546330827734,1.9390318987985
2022-12-06,4.7523865096429905,16.890199755316463,4.212491042695465,5.6201991983012425,10.722719285375515,1.9110812304026117
2022-12-07,4.686873769705434,16.651637829998087,4.199602022436121,5.666954948945516,10.37805536883936,1.9078298110902672
2022-12-08,4.743739062352829,17.03249141855224,4.251673685688426,6.035730337568762,10.34227774043454,1.9227758762239042
2022-12-09,4.727444401511607,16.93333914850346,4.217646864844751,5.976669099869762,10.676803706875667,1.9084122189663364
2022-12-12,4.804928078645305,17.005769626003126,4.339491223095728,6.164395388176982,10.007155798646773,1.935926234881905
2022-12-13,4.837516886333021,17.573946010971248,4.415279400677815,6.353176605079394,9.597495083772069,1.9505809426507752
2022-12-14,4.762362633302926,17.607877649303134,4.420434420156295,6.213260324937468,9.350029741899455,1.9381098041369678
2022-12-15,4.539224672363699,17.162349717213225,4.279342015957229,5.959441954852479,9.40190780352376,1.8907003301283
2022-12-16,4.473048365233345,16.453335220247457,4.2051011201338,5.82550360341664,8.958258296170175,1.8683787351162644
2022-12-19,4.401884767265115,16.24795402830528,4.1322351994024915,5.714061671380683,8.936791355172872,1.8525352770250065
2022-12-20,4.399557399140421,16.70913707399581,4.155435061289602,5.654650804039128,8.217054221245611,1.8550703469239245
2022-12-21,4.504307982556561,16.62140280603675,4.200632651752106,5.800894642529695,8.203339509184731,1.882808212442018
2022-12-22,4.397228489031545,16.634060090855396,4.093395831957923,5.392396025026369,7.474656830798732,1.8559476409796052
2022-12-23,4.384924483252188,16.601060810090598,4.102676044269703,5.345639938845011,7.343470373542334,1.866623686724706
2022-12-27,4.324069563532382,16.522211929049373,4.072258031373592,4.964210440135738,6.5056646091868915,1.85926257895915
2022-12-28,4.191384137685824,16.359530011194202,4.030497744862924,4.934328849495344,6.720929994506563,1.8361555925041222
2022-12-29,4.310103041807945,16.448252616781314,4.141858687262665,5.133656332515909,7.264161977910242,1.8692070860443197
2022-12-30,4.320744017647495,16.408960405025393,4.121408240445926,5.137523397420357,7.345259209468274,1.8642839290560926
2023-01-03,4.159127113594505,16.485330720608765,4.117283582726498,5.032410701418466,6.446034318626163,1.8564350777083385
2023-01-04,4.202025370522737,16.66657292419389,3.9371808422010064,5.184982433794758,6.776386182925761,1.8707672824857708
2023-01-05,4.157464597649425,16.640380046703537,3.820490968314637,5.01483325568446,6.579606042098152,1.8494151909955692
2023-01-06,4.31043456840698,16.75426858521435,3.865517054781413,5.223653082839241,6.741800505214216,1.8918264823438817
2023-01-09,4.328059190604793,16.996002070538374,3.90315348624346,5.49399363452596,7.141919700283543,1.8907538760578966
2023-01-10,4.347347356737141,17.242827811063194,3.932884412928913,5.592778772179211,7.087059942153996,1.9040136279760758
2023-01-11,4.439129853186401,17.725733050754673,4.051807316999919,5.625120520726713,7.347644475683865,1.9280951810351057
2023-01-12,4.4364694164784915,18.649523738169915,4.098894929655603,5.804409057957824,7.367918556101866,1.935115067747875
2023-01-13,4.481361715950837,19.677381358917188,4.111268635256954,5.94081226481996,7.298747655621788,1.9426223911893779
2023-01-17,4.52060315739251,20.914726019526302,4.130516413648106,6.223104311936749,7.840787233389178,1.9390638115588326
2023-01-18,4.496326672432831,20.447500987945528,4.052494670767512,6.10885057912862,7.679188745619752,1.9084496550890342
2023-01-19,4.498322513958491,20.840870945992453,3.985815201501476,5.893702858088113,7.583183941421538,1.894556711046372
2023-01-20,4.584783109002476,22.412090341925367,4.128282580792662,6.271265291892938,7.9558732574260915,1.929850536280129
2023-01-23,4.692526683715015,22.666961768453557,4.168840198877746,6.747263569245543,8.571854268104742,1.9530058521558527
2023-01-24,4.739749435280419,22.37247383188524,4.1595599865659665,6.772573802640107,8.580202472387802,1.9509095827115075
2023-01-25,4.717467763856945,22.848250300365,4.134984614472864,6.792963720220454,8.612402428940745,1.9516408145179738
2023-01-26,4.787303713444856,22.764160527409388,4.261985062430063,6.9613556906166885,9.556946922936065,1.9730897182762999
2023-01-27,4.852814397403504,22.80957579962661,4.264735012614306,7.1592755955657434,10.608228326799214,1.9776234782177766
2023-01-30,4.755378986944662,22.573768479377048,4.171074031733189,6.7363639825769015,9.93798444322368,1.9528106933522804
2023-01-31,4.798276472880803,22.86942427583789,4.258719797587827,6.868195161119036,10.329159003720296,1.9815235857545734
2023-02-01,4.836187181973794,23.44709410700673,4.3436158808151575,7.362471485639096,10.817531228994428,2.0025829390394168
2023-02-02,5.015428451227233,23.198133402777565,4.547263899231637,7.631757444267709,11.226595058636468,2.0317343250428177
2023-02-03,5.13780391383855,23.17584754747311,4.439853970100111,7.417663980748224,11.328562345959138,2.01013889875508
2023-02-06,5.045688862800801,22.494672513928812,4.412700954489301,7.413797922455031,11.61359506204854,1.9978541737211
2023-02-07,5.142792232665881,22.992974200732313,4.598131823830614,7.794875442762154,11.73583733967524,2.023983666803779
2023-02-08,5.052007913976815,22.67187064069602,4.583867828479148,7.80612465907335,12.002980786619217,2.001851553806218
2023-02-09,5.017090196180223,21.564577313440868,4.5304206550208495,7.85252943792673,12.362552275795553,1.9844971492545993
2023-02-10,5.029413733759212,21.39867943760066,4.521485858712948,7.475668947703693,11.74060787210642,1.98912833517113
2023-02-13,5.124000585439994,21.55376737063403,4.662748964236935,7.659529177717721,11.606439718344781,2.0124786564236934
2023-02-14,5.102351127530958,21.961657398286853,4.67735650269373,8.075410617701964,12.477638299832467,2.0115524192403873
